line1_id,line2_id,char1_id,movie_id,char1_name,line1_text,char2_id,char2_name,line2_text,movie_title,movie_year,imdb_rating,imdb_votes,genres,persona_cluster
L399407,L399408,u6714,m448,ADAM,One.,u6718,COWBOY,So let's just say I'm drivin' this buggy and you fix your attitude and you can ride along with me.,,,,,,1
L461300,L461301,u2573,m167,GUNNISON,Hello.,u2574,JEFF,Gunnison?,,,,,,1
L405785,L405786,u2212,m143,ANABEL,Do I?,u2214,CASANOVA,"I was only strangling her... I've killed hundreds of women. It doesn't mean a thing.  Pootchkie, you're over-reacting. This is our night. It's what we've lied for... cheated for... murdered for. She's just a plaything, a trifle... You're the only woman who's ever meant anything to me. I adore you. I worship you. I want to make you my bride.",,,,,,1
L442093,L442094,u2476,m159,WILL,On what?,u2470,JACK,"On whether the stories are all true.  If they are, that's a waterfall that spills over at high tide, with a short drop to an underground lagoon.  If not --",,,,,,1
L303666,L303667,u1499,m101,LOWELL,Yeah... Thank you.,u1507,THE SHEIKH,How have you liked your stay?,,,,,,1
L462301,L462302,u2587,m168,JUDY'S FATHER,No.  Why?,u2586,JUDY,"Nothing, only it'd be nice to spend an evening together for a change.",,,,,,1
L508329,L508330,u7633,m516,MARY PATRICK,Yes?,u7637,MOTHER SUPERIOR,"I need to see you, at once.  Girls, please excuse Sister Mary Patrick for a few moments.  Mary Clarence?",,,,,,1
L84884,L84885,u4057,m269,DUDE,Huh?,u4060,MAUDE,"Yes, I know about it.  And I know that you acted as courier.  And let me tell you something:  the whole thing stinks to high heaven.",,,,,,1
L489098,L489099,u7497,m506,SIDNEY,Where?,u7500,VOICE,"She'd have been so happy, Sidney, to know we'd be together.",,,,,,1
L352620,L352621,u1859,m122,LOGAN,That's tomorrow.,u1858,JESSICA,I wish I could help you.,,,,,,1
L566119,L566120,u3088,m202,MIKE,"Right... Wait, what do you mean?",u3090,ROB,"I mean first you'll pretend not to care, not call -- whatever, and then, eventually, you really won't care.",,,,,,1
L122653,L122654,u682,m43,KELLY,Yeah?,u676,CHUCK,"The tide came in, the tide went out.  I survived.  That's the headline.  I survived.",,,,,,1
L251567,L251568,u1169,m77,BEN,What?,u1172,ELAINE,I don't understand --,,,,,,1
L118896,L118897,u664,m42,ILSA,Please.,u667,RICK,Why did you have to come to Casablanca? There are other places.,,,,,,1
L248566,L248567,u5588,m371,TUMBLER,Now what -- ?,u5581,KIP,"Now, we go -",,,,,,1
L455284,L455285,u2519,m163,LANCE,What happened?,u2511,BARRY,"....I made a call.....  ....and, uh....",,,,,,1
L349535,L349536,u1799,m119,GEORGE,It's been a while.,u1804,ROBIN,This was my very first slow dance.,,,,,,1
L35406,L35407,u287,m18,CLUETT,You understand?,u294,INSPECTOR,"Why, of course.",,,,,,1
L334445,L334446,u1687,m111,LINDA,Yep.,u1691,RUBY,Making love is like.,,,,,,1
L338456,L338457,u1725,m113,YNYR,I'm not sure.,u1712,COLWYN,But you suspect.,,,,,,1
L190191,L190192,u5078,m336,GEORGE,About this.,u5076,ERIN,What's that?,,,,,,1
L340784,L340785,u6258,m418,KELLY,Excuse me?,u6256,HECTOR,"<u>Nothing's</u> real.  I'm rich, people are automatically my friends, sycophants ooze out like oil slicks and and and--",,,,,,1
L255432,L255433,u1215,m79,ROY,I like those.,u1210,LILLY,"You do not! Roy Dillon? Cornball clown pictures? Commission salesman? It's all a front, isn't it? You're on the grift, I know you are. You're working some angle, and don't tell me you're not because I wrote the book!",,,,,,1
L267451,L267452,u1240,m82,HAROLD,No.,u1241,LOOSELEAF,How all the magazines show tits today.,,,,,,1
L350035,L350036,u1806,m119,SAM,Yeah.,u1804,ROBIN,You could keep it and rent it out?,,,,,,1
L84767,L84768,u4057,m269,DUDE,Dude here.,u4064,VOICE,"Okay, vee proceed.  But only if there is no funny stuff.",,,,,,1
L406124,L406125,u2244,m144,NAPOLEON,Why not?,u2240,JUNOT,"Well, maybe he's only looking out for your best interests.",,,,,,1
L182468,L182469,u4997,m332,EXLEY,Why not?,u5001,LYNN,Because you'll use it against me. Won't you?,,,,,,1
L576724,L576725,u8171,m554,PENDERGAST,Gone.,u8170,MARGO,Wounded?,,,,,,1
L520924,L520925,u7712,m522,JERRY,Terribly sorry.,u7722,SUGAR,"That's all right.  I was afraid it was Sweet Sue. You won't tell anybody, will you?",,,,,,1
L210812,L210813,u931,m61,BOZO,Oh? And what's that?,u934,GRANDPA,"Sit still, look less like a meal.",,,,,,1
L140348,L140349,u4577,m302,DANIEL,What kind of question?,u4587,VINCENT,"Jazz question.  What other kind is there?  You get it right, we roll with it.  You disappear.  Tonight.  You don't go home, you don't pack a bag, you just leave town...and nobody, I mean nobody, ever hears from you or sees you again.",,,,,,1
L461540,L461541,u2575,m167,LISA,What about it?,u2574,JEFF,"He had it hidden in the dresser! Well, at least it was in there. He took it out, went to the phone and called somebody long distance. -- His wife's jewelry was in the handbag. And something about it worried him. He was asking somebody advice over the phone.",,,,,,1
L279713,L279714,u1323,m88,ROB,Yeah.,u1318,IAN,Good.  So shall we leave it at that then?,,,,,,1
L181751,L181752,u4997,m332,EXLEY,No.,u4996,DUDLEY,"Then for God's sake, don't be a detective.  Stick to assignments where you won't have to make those choices.  Patrol, Internal Affairs, but not the Bureau.",,,,,,1
L337422,L337423,u6231,m416,THELMA,You're sure?,u6230,TED,I'm sure.,,,,,,1
L413291,L413292,u2276,m146,MS. JONES,Fuckin' A.,u2272,HUEY,I don't think so.,,,,,,1
L627647,L627648,u8633,m586,CLARENCE,Really?,u8647,LUCY,When he was alive. I wouldn't fuck him now.,,,,,,1
L554861,L554862,u7959,m539,GILLIS,No?,u7963,MORINO,"Gillis, get this through your head.  I'm not just your agent. It's not the ten per cent.  I'm your friend.",,,,,,1
L340448,L340449,u6255,m418,GARE,Thank you.,u6256,HECTOR,"And law enforcement, such dangerous work.  The idea that you could die suddenly with no offspring, disconcerting, let's mate, commit your genes to perpetuity.",,,,,,1
L422134,L422135,u2360,m151,MOSS,No sir.,u2362,OFFICIAL,Don't jack with me.,,,,,,1
L104226,L104227,u603,m38,DIGNAN,Where?,u599,ANTHONY,Behind Bob's house.,,,,,,1
L653484,L653485,u3486,m229,LULA,Oh shit...,u3493,SAILOR,"I quit workin' for 'im, but just before I did, I ended up one night at a house... I don't know what it is they all think I saw that night, but I was just sittin' out in the car till the whole place went up in flames.",,,,,,1
L583679,L583680,u3243,m215,BECKER,In where?,u3252,STARKS,[Uncertainly] In that thing...the Jacket.,,,,,,1
L172398,L172399,u821,m52,MRS. TEASDALE,But -,u820,GROUCHO,"You satisfied your selfish whims, while nations tottered, dynasties rocked and the world plunged headlong into a chasm of chaos and oblivion --  Not bad, eh?",,,,,,1
L134830,L134831,u4535,m299,RANDAL,What did he say?,u4525,DANTE,He said it was important to have standards. He said nobody has pride anymore.,,,,,,1
L12294,L12295,u154,m10,WADE,I'm not saying that.,u144,LARIVIERE,Get the grader. Go out 29 past Toby's. Don't let Lillian get to you. She didn't belong here. That's why she left.,,,,,,1
L637819,L637820,u8736,m593,ABRAMS,Yes.,u8744,GALVIN,Ah.  How did they treat you?,,,,,,1
L527000,L527001,u7814,m528,TED,No.  I don't think so.,u7806,BETH,"Well, think.  Because there's footprints here that aren't mine.",,,,,,1
L524186,L524187,u7770,m525,STAN,Dude!,u7754,CARTMAN,"What? Fuck you guys, I wanna get out of here.",,,,,,1
L99795,L99796,u4176,m278,ROSTON,Yes.,u4162,CARDENAS,Who was your primary beneficiary?,,,,,,1
L92889,L92890,u547,m35,ADAM,Of what?,u550,BELLBOY,The hotel.,,,,,,1
L391243,L391244,u6649,m444,LORETTA,Alright.,u6656,PRIEST,"I absolve you in the name of the Father, and of the Son, and of the Holy Spirit, Amen.",,,,,,1
L465836,L465837,u2616,m170,MR. ORANGE,You do?,u2613,MARVIN,Your name's Freddy something.,,,,,,1
L485556,L485557,u2637,m172,CINDY,Can you feel that?,u2636,BUDDY,No. Try a little higher.,,,,,,1
L502000,L502001,u7588,m513,GEORGE,What did you say?,u7594,JILL,"George, if you keep this up I'm going to scream.",,,,,,1
L167196,L167197,u4866,m324,SONNY,What?,u4863,SAL,They keep sayin' two homosexuals. I'm not a homosexual.  I want you to stop them saying that.,,,,,,1
L274719,L274720,u1307,m87,KIRSTY,What happened?,u1306,JULIA,Just an accident. He's all right. Will you drive? He needs stitches.,,,,,,1
L352579,L352580,u1859,m122,LOGAN,You know something.,u1858,JESSICA,"About running, dying what?",,,,,,1
L23652,L23653,u3584,m236,ROBY,Look at that.,u3582,HUNTER,What is it -- I can't tell anything --,,,,,,1
L583604,L583605,u3252,m215,STARKS,How?,u3254,WAITRESS,"She fucked herself up day after day and then, one day, she fell asleep with a burning cigarette. [Beat] I came home from work and she was gone.",,,,,,1
L660206,L660207,u8963,m610,WITCH,Ahh!  Ah!,u8950,DOROTHY,I'm sorry.  I didn't do it!  Can I still have my dog?,,,,,,1
L99721,L99722,u4166,m278,DULANEY,Why?,u4161,BIGGS,Because it hasn't all been erased.,,,,,,1
L412672,L412673,u2271,m146,GENE,"Yes, yes, I understand.",u2275,MR. SMITH,Good.,,,,,,1
L234335,L234336,u5500,m366,RUDY,I'm good at that.,u5496,DOC,I 'm handling the fine stuff. You're back up all the way...,,,,,,1
L593065,L593066,u3105,m203,MICHAEL,I'm thinking about it.,u3104,KAY,Michael...,,,,,,1
L627583,L627584,u8626,m585,JUNO,Like one?,u8624,HELEN,Fuck you.,,,,,,1
L84888,L84889,u4057,m269,DUDE,Excuse me?,u4060,MAUDE,Sex.  The physical act of love. Coitus.  Do you like it?,,,,,,1
L97101,L97102,u574,m36,JEFFREY,No.,u571,DOROTHY,Don. Hold me. I'm scared. Hold me. Please.,,,,,,1
L501992,L501993,u7588,m513,GEORGE,Did you?,u7594,JILL,Please!... that's not like you.,,,,,,1
L501782,L501783,u7588,m513,GEORGE,-- yeah.,u7593,JACKIE,"-- look, you don't have to entertain me...",,,,,,1
L448089,L448090,u2496,m162,BETTY,Thank you.,u2502,DAVID,Sure.,,,,,,1
L548473,L548474,u7869,m532,JOE,It does?,u7856,ANN,Did as of last week.,,,,,,1
L278641,L278642,u5843,m387,PHIL,Did you hear that?,u5840,JULIE,What?,,,,,,1
L507310,L507311,u2778,m181,MILTON,Why?,u2777,MAX,"Whatever it is, it's dark.",,,,,,1
L137235,L137236,u4547,m300,HAL,Yeah...,u4553,TRAVERS,Anyone else following?,,,,,,1
L484101,L484102,u7442,m503,LLOYD,No.,u7437,DIANE,I just can't have any social life right now.,,,,,,1
L110834,L110835,u4249,m283,SAM,I know that.,u4241,KURTZMAN,"All enquiries to Information Retrieval. Which is hopeless, of course. They never tell you anything. But come the time they want something from us ...",,,,,,1
L193638,L193639,u5120,m339,PLISSKEN,Locked.,u5116,MALLOY,Nuclear turbine to 75% power.,,,,,,1
L235777,L235778,u1089,m71,MURPHY,"How long, then?",u1086,DODGE,I gotta pull the blades and re-seat everything in a new rotor -- .,,,,,,1
L613736,L613737,u8443,m573,MARIETTE,Ye-es?,u8437,GASTON,"And you made any attempt to handle your own business affairs, I would give you a good spanking--in a business way, of course.",,,,,,1
L473106,L473107,u7323,m494,VINCENT,You think?,u7319,SAM,"You said it yourself: Gregor's not dead. If they had the package, they'd have killed him.",,,,,,1
L648701,L648702,u8859,m601,CLAIRE,Who?,u8867,NORMAN,To Caitlin!!,,,,,,1
L569682,L569683,u3139,m205,TRAVIS,Huh?,u3129,BETSY,"It's very simple. You go your way, I'll go mine. Thanks anyway, Travis.",,,,,,1
L318037,L318038,u1639,m107,RIZZO,What's this?,u1632,DELONGPRE,"It's the engine, reactors, audiometers, it's the stuff that makes the ship go zoom.",,,,,,1
L253217,L253218,u1184,m78,BARON,Not now.,u1185,CHAUFFEUR,"Yes, sir.",,,,,,1
L135096,L135097,u4525,m299,DANTE,What!?,u4535,RANDAL,Paulsen's Funeral Parlor. The next show is at four.,,,,,,1
L569214,L569215,u3122,m204,MARGE,Very.,u3125,RIPLEY,"And you, sir? Any better?",,,,,,1
L176258,L176259,u4956,m330,AL,At what point?,u4960,ED,"At the point -- I don't -- Look you'd be on TV maybe one or two times each. I'11 try to avoid I'11 go out of my way to avoid, getting together with you. Believe me.",,,,,,1
L180308,L180309,u838,m53,TREVES,Yes.,u832,MERRICK,The hospital?,,,,,,1
L496267,L496268,u2675,m174,MARY,I didn't know.,u2682,MRS. REDI,Yes  and I must say I've done very well with it -- perhaps even better than Jacqueline.,,,,,,1
L591981,L591982,u3204,m211,KLAATU,I was.,u3201,HELEN,You mean he has the power of life and death?,,,,,,1
L261977,L261978,u5749,m380,LEE,Mm-hm.,u5744,FREDERICK,Have I really taught you everything I have to give?  I don't think so.,,,,,,1
L262350,L262351,u5749,m380,LEE,"Well, sure.",u5741,ELLIOT,"And-and maybe, um...maybe we could discuss it sometime.",,,,,,1
L140099,L140100,u4587,m302,VINCENT,Got it?,u4584,MAX,Yeah.,,,,,,1
L226837,L226838,u5432,m361,SHERIFF,Tell me!,u5428,DUKE,Information like that is very expensive and you don't have the balls to pay the price.,,,,,,1
L504289,L504290,u2735,m178,JACK,You know her?,u2738,MILES,Sure I know Maya.,,,,,,1
L422658,L422659,u6896,m462,ANNA,Okay -- fine.,u6912,WILLIAM,"But no, I'm sure I can get out of it.",,,,,,1
L246908,L246909,u5562,m370,CLAY,I don't know.,u5572,WHALE,"Please, Clayton.  Just for a minute.  Long enough for me to see the effect.",,,,,,1
L623526,L623527,u8591,m582,TOMMY,Such as?,u8588,SICK BOY,"Such as sitting in a darkened room, watching videos, drinking, smoking dope and wanking. Does that answer your question?",,,,,,1
L446708,L446709,u7089,m475,BRANDON,Could be.,u7095,KILLAINE,"I rather thought so. And before that, had you ever seen the gun?",,,,,,1
L312071,L312072,u6045,m402,GEORGE,How's that?,u6054,MARY,Have you made up your mind?,,,,,,1
L540155,L540156,u2999,m196,RIKER,Report!,u3005,WORF,We've lost Bridge control!,,,,,,1
L463827,L463828,u2603,m169,RUDY,You're in on this.,u2595,ASHLEY,I love you!,,,,,,1
L422042,L422043,u2350,m151,BELL,Nothin'?,u2351,CARLA JEAN,Not word one.,,,,,,1
L94438,L94439,u4112,m275,DOROTHY,THEN WHAT?,u4115,JEFFREY,Then you got undressed.,,,,,,1
L206749,L206750,u916,m59,THE RAT,Yeah?,u904,DAMONE,Ace the jacket.,,,,,,1
L152068,L152069,u740,m47,DOOLITTLE,In a second.,u741,PINBACK,"Boiler, can you set me up with some temp figures?",,,,,,1
L634608,L634609,u8697,m590,DAVID,Why'd you do that?,u8700,JEREMY,Just one--,,,,,,1
L620668,L620669,u3342,m221,RICHTER,"No, sir.",u3330,COHAAGEN,"Because I've got the greatest job in the solar system.  As long as the turbinium keeps flowing, I can do anything I want.  Anything.  If fact, the only thing I ever worry about is that one day, if the rebels win, it all might end.",,,,,,1
L461232,L461233,u2575,m167,LISA,Yes.,u2574,JEFF,For what?,,,,,,1
L618626,L618627,u3316,m220,GOOSE,What is?,u3313,COUGAR,Wait! Hell!..Something's wrong!,,,,,,1
L119910,L119911,u4370,m289,TONY,Hey.,u4359,NICKY,How you doin'?,,,,,,1
L299637,L299638,u1452,m98,BRODY,Yes.,u1460,SALLAH,Egyptian Mail. Morning edition.  Run!,,,,,,1
L565573,L565574,u8065,m546,SIDNEY,What about?,u8061,MARY,Something about a Frank D'Angelo trying to reach you...,,,,,,1
L244096,L244097,u5522,m368,AARONOW,As an idea.,u5526,MOSS,Yes.,,,,,,1
L330303,L330304,u6158,m410,NICK,Oh --,u6154,JUTTSON,-- my --,,,,,,1
L306053,L306054,u6014,m399,MADELEINE,Yes.,u6013,LOUIS,"What do you think she is, Madeleine? A doll?",,,,,,1
L198521,L198522,u5164,m342,JACK,Terrific.,u5161,FRANK,Yeah ... we're gonna paint in the spring. After the rains.  Look good as new.,,,,,,1
L648672,L648673,u8867,m601,NORMAN,Ow!,u8859,CLAIRE,What's the matter?,,,,,,1
L635088,L635089,u8712,m591,LITTLE BILL,All week?,u8716,SKINNY,I didn't hear nothin' till last night.,,,,,,1
L638248,L638249,u8752,m593,MICKEY,...yeah...good...,u8744,GALVIN,...you need some old forms that she had...somebody's dying...,,,,,,1
L239812,L239813,u1152,m75,VENKMAN,So do I.,u1150,STANTZ,No sense worrying about it now.,,,,,,1
L391513,L391514,u6646,m444,COSMO,Hi.  Hi.,u6652,MR. JOHNNY,"Hello, Mr. Castorini.",,,,,,1
L568562,L568563,u3125,m204,RIPLEY,Excuse me?,u3123,MEREDITH,"No, it's just -- you are American, aren't you? -- no, I just, I have so much luggage, and you're so, uh, streamlined. It's humiliating.",,,,,,1
L86321,L86322,u505,m32,ANGELA,Yes?,u511,LAZARUS,I need to uh...,,,,,,1
L525048,L525049,u7761,m525,KYLE,SHIT!,u7774,VOICE,FREEZE!!,,,,,,1
L334468,L334469,u1679,m111,CASPER,Yep.,u1696,TELLY,I mean I've been with a lot of girls I know.,,,,,,1
L556355,L556356,u7978,m540,SELENA,Guess! Go on.,u7970,ETHAN,I don't know. You seem afraid.,,,,,,1
L448149,L448150,u2506,m162,JENNIFER,Yeah ...,u2502,DAVID,Well--did she really like me or were you just making that up.,,,,,,1
L84517,L84518,u4057,m269,DUDE,I see.,u4067,YOUNG MAN,"--without  the means  for higher education, so Mr. Lebowski  has committed  to sending  all of them to college.",,,,,,1
L639102,L639103,u8761,m594,JUDY,Why?!,u8767,SCOTTIE,Please! And don't look at me.,,,,,,1
L19830,L19831,u214,m13,STRIKER,Yes?,u198,ELAINE,I wanted you to know -- now -- I'm very proud.,,,,,,1
L637158,L637159,u3409,m225,GALVIN,Who told you that?,u3414,LAURA,You told me so. Maybe you'd get some sympathy. You came to the wrong place.,,,,,,1
L405660,L405661,u2215,m143,FURIOUS,What?,u2218,MONICA,Bye.,,,,,,1
L197936,L197937,u5144,m341,KARRAS,No.,u5138,CHRIS,Didn't tell you of what she did?,,,,,,1
L423125,L423126,u6909,m462,SPIKE,Me?,u6900,HONEY,Yes.  What do you think?,,,,,,1
L262647,L262648,u5744,m380,FREDERICK,Like what?,u5749,LEE,"Oh, you know what.  I'm suffocating!",,,,,,1
L594722,L594723,u8281,m563,CLO-CLO,Mmmyes.,u8279,BRUNTON,Nice fellow?,,,,,,1
L258064,L258065,u5686,m376,WOMAN,What do you mean?,u5684,TOM,"Well, if the rider's nuts, the horse bolts.  That's the whole lesson right there. You have a good day now... Just... keep on freeing yourself up.",,,,,,1
L456796,L456797,u2532,m164,COULMIER,That's enough.,u2544,THE MARQUIS,"You're tense, darling. You could use a long, slow screw.",,,,,,1
L24240,L24241,u218,m14,JETSON,Yes.,u224,SYKES,"Well, there's a thing about partners, about being somebody's partner.  You do for each other. And other people's rules don't mean shit.  It's the rules set up between the two of you, that's all that counts.  Understand?  Okay.  Well, my friend and partner was shot last night and I'm after the shitbag that did it.  As my partner, I'm asking you to respect me and help me find him.",,,,,,1
L376661,L376662,u6551,m435,JOE,Will it?,u6555,SUSAN,"Lightning struck.  We caught it in a bottle.  Don't let it out.  I want to be with you, Joe --",,,,,,1
L290461,L290462,u1394,m92,JERRY,"Oh, right.",u1396,MOTHER,"What do they call you, sweety?",,,,,,1
L457737,L457738,u7206,m485,FLORENCE,That's what I said.,u7213,WINTON,"My lawyers will be on the job in a little while, and I warn you people anything you print about me you've got to prove. Dad won't stand for--",,,,,,1
L347381,L347382,u6293,m421,DOC,You mind if I take a look at this?,u6289,BECK,Be my guest.,,,,,,1
L430659,L430660,u6943,m464,HIM,Hello.,u6940,FAITH,Beautiful place...,,,,,,1
L632270,L632271,u8677,m588,JOHN,Jesus.,u8674,GRACE,You sure you can manage?,,,,,,1
L85655,L85656,u501,m31,JOHN,So?,u504,YURI,"So I come to England with other actors to make shows, I meet this freak from Novgorod I tell him of you and Chicken and the birthday here we are.",,,,,,1
L157798,L157799,u4776,m318,CHARLIE,No.,u4785,NEIL,What happened?,,,,,,1
L233261,L233262,u1077,m70,HARRY,Just a thought.,u1071,CHILI,But I could talk to the limo guys. Tell 'em to leave you alone for a while. Make the point in a way they'd understand it.,,,,,,1
L255291,L255292,u1210,m79,LILLY,I know.,u1207,IRV,"Take two, three days. Call when you get there.",,,,,,1
L250946,L250947,u1171,m77,CLERK,Sir?,u1169,BEN,The toothbrush. I got it all right.,,,,,,1
L258564,L258565,u5674,m376,ANNIE,Yeah.,u5684,TOM,You look all right. You want to pick it up a little?,,,,,,1
L45436,L45437,u354,m21,MILO,Great!,u344,ALICE,Look at me! I'm gonna change.,,,,,,1
L552191,L552192,u7921,m536,GENERAL SCHMUCK,Yes!,u7916,COLONEL PUNTRICH,General Schmuck?,,,,,,1
L628159,L628160,u8633,m586,CLARENCE,What?,u8631,ALABAMA,I think what you did...,,,,,,1
L575250,L575251,u8140,m552,UNCLE JOHN,What?,u8137,STACY,I happen to know more about Mr. Whatever- his-name-is than he thinks I know about him and his operation.,,,,,,1
L582325,L582326,u8208,m557,NOVAK,No.,u8207,MIRIAM,What about narcotics?,,,,,,1
L141662,L141663,u717,m45,LUPUS,Sorry. What?,u713,JAKE,HE GOT CAUGHT! Your boss tried to pull a switch and he got us all fucking pinched!,,,,,,1
L620711,L620712,u3341,m221,QUAID,"Yeah...Well, actually no...Sort of.",u3327,BENNY,Man don't know if he's been to Mars or not,,,,,,1
L521024,L521025,u7712,m522,JERRY,"No, no.",u7722,SUGAR,Why you poor thing - you're trembling all over.,,,,,,1
L278536,L278537,u5838,m387,HIDER,Right.,u5848,THERAPIST,And what about work?  Have you had any more thoughts about what you'd like to be doing now?,,,,,,1
L211060,L211061,u928,m61,BEER GUY,I'm in.,u935,HEROINE,Anyone else?,,,,,,1
L256826,L256827,u5667,m375,MARCELLA,Enough?,u5668,MARTIN,Never enough.,,,,,,1
L330272,L330273,u6157,m410,MALCOLM,"Well, is he?",u6155,KELLY,No.  Richard talked to his parents.,,,,,,1
L501394,L501395,u7588,m513,GEORGE,Yeah?,u7593,JACKIE,"Well, did you or didn't you?",,,,,,1
L306969,L306970,u1519,m102,MARYLIN,So. Now what?,u1524,RUTH,"Now? Well, Marylin, now you cut a deal or find out how Jean Harris made it work for her.",,,,,,1
L423101,L423102,u6912,m462,WILLIAM,Was it you?,u6909,SPIKE,I suppose I might have told one or two people down the pub.,,,,,,1
L247105,L247106,u1025,m67,AUDREY,I can't.,u1026,CAIMAN,It's your choice.,,,,,,1
L43256,L43257,u3681,m243,ALVY,I don't know.,u3686,ANNIE,"Alvy, what about... what if we go away this weekend, and we could-",,,,,,1
L253423,L253424,u1184,m78,BARON,Yes.,u1185,CHAUFFEUR,And what are you going to do?,,,,,,1
L114998,L114999,u4313,m287,WALLY,Could be.,u4304,GRUELLER,You think so?,,,,,,1
L35029,L35030,u305,m18,TELLER,I guess so.,u297,MATT,Where's Charlie?,,,,,,1
L277745,L277746,u5834,m386,WALLACE,You didn't?,u5829,GALE,I said I wished it had at least occurred to me to consider saving him.,,,,,,1
L151460,L151461,u4736,m314,MR. GRANT,"Yes, that's what we're looking for.",u4729,FRIDA,I think we should do something with strong female characters...,,,,,,1
L413393,L413394,u2280,m147,BEN HARPER,What'd I say?  What? What? What? What?,u2289,PREACHER,"You was quotin' Scripture. You said -- you said, ""And a little child shall lead them.""",,,,,,1
L52233,L52234,u3798,m250,RATH,Yeah.,u3794,ELECTRA,"You're one of them, aren't you?  A fucking pro.",,,,,,1
L127856,L127857,u4453,m295,DARLENE,...it.,u4460,MASON,"Darlene, it's five-thirty.  Now, I worked late for you this mornin', and you didn't wanna spring for over-...",,,,,,1
L405487,L405488,u2215,m143,FURIOUS,Why?,u2218,MONICA,"Being a superhero, wanting to save the world. It's so... unselfish.",,,,,,1
L218780,L218781,u5317,m353,BOBBY,Look at that.,u5327,TITA,Why are you being so mean?,,,,,,1
L373853,L373854,u6542,m434,TERESA,What is it now?,u6532,CHARLIE,Don't ask.,,,,,,1
L315928,L315929,u1602,m106,"""DOCTOR""",Remember?,u1612,JACOB,No! That was years ago! I've lived years since then.,,,,,,1
L108991,L108992,u4216,m282,BOURNE,I don't know.,u4222,MARIE,<u>So what are we doing</u>?,,,,,,1
L176859,L176860,u4960,m330,ED,Who?,u4956,AL,"Norman Rockwell. He painted magazine covers. Folksy. A mailman, a boy scout, a kid visiting a doctor...",,,,,,1
L93258,L93259,u547,m35,ADAM,That's ridiculous.,u556,EVE,Maybe. But that's how it works.,,,,,,1
L101287,L101288,u4201,m280,PATRICK,Did you do it?,u4197,JEREMIAH,"Sure, son.  I went down there and torched the place myself.",,,,,,1
L162881,L162882,u765,m49,HAWK,Could be.,u767,KENNY,And if it ain't cleaned off?,,,,,,1
L92739,L92740,u563,m35,POSTAL WORKER,Say what?!,u547,ADAM,"How do you do, ma'am.",,,,,,1
L82656,L82657,u4020,m267,CRAIG,What?,u4029,LOTTE,I want to be John Malkovich. Tomorrow morning. Plus I'd like to meet this partner of yours.,,,,,,1
L28791,L28792,u3604,m238,KAREN,Check.,u3606,MARGO,"Very classy stuff, lots of technique-",,,,,,1
L602957,L602958,u8391,m569,DOROTHY,I don't know.,u8400,NICK,Which way did she fall?,,,,,,1
L275043,L275044,u1308,m87,LARRY,I guess.,u1307,KIRSTY,She's not like Mom. She's... I don't know... moody. I thought that was what you liked about her.,,,,,,1
L224181,L224182,u5397,m358,JOHN,I don't know.,u5394,FRANK,We gotta be bouncing off the mother sun spot of all time.,,,,,,1
L450681,L450682,u7135,m479,KIT,'Lo.,u7142,VIVIAN,Kit!  Where've you been?,,,,,,1
L51691,L51692,u3784,m249,MELVIN,What?,u3782,HEAD WAITER,They require a tie and jacket but we have some available.,,,,,,1
L395088,L395089,u2173,m140,LONGFELLOW,Yes.,u2162,CEDAR,Are your parents living?,,,,,,1
L68433,L68434,u3901,m258,INTERVIEWER,You're not?,u3891,BASQUIAT,Not what?,,,,,,1
L467910,L467911,u7260,m490,JANET,Right!,u7255,BRAD,We'll just say where we are Then go back to the car We don't want to be any worry.,,,,,,1
L154360,L154361,u752,m48,LYDIA,I understand.,u753,MAX,And if I ever catch you coming near my man again...,,,,,,1
L483995,L483996,u7442,m503,LLOYD,Yeah.,u7437,DIANE,"Or, or I could always wear this one.",,,,,,1
L521453,L521454,u7722,m522,SUGAR,I hope so.,u7712,JERRY,"What do you think, Josephine?  What does it say in your crystal ball?",,,,,,1
L656895,L656896,u8923,m607,JIM,Sure.  We have no idea what's going on.,u8919,ARTEMUS,Thank you.,,,,,,1
L317717,L317718,u1630,m107,BRODSKI,Not a chance.,u1641,YLLO,JUst don't go in there half cocked. You guys have a tendency to blow shit up and ask questions later.,,,,,,1
L625984,L625985,u3357,m223,EDDIE,Exactly what happened then?,u3368,SHU,I killed the motherfucker.,,,,,,1
L219291,L219292,u5344,m355,FAT SAM,Okay. Some idea.,u5345,FLETCH,Like when?,,,,,,1
L128548,L128549,u4460,m295,MASON,Holy shit...,u4460,MASON,...man!,,,,,,1
L406320,L406321,u2244,m144,NAPOLEON,Yes.,u2239,JOSEPHINE,But you will not... be safe...,,,,,,1
L399752,L399753,u2196,m141,MUMFORD,Really? You think so?,u2184,ALTHEA,Yes. Jeremy will be home for the weekend. And you can meet the kids.,,,,,,1
L335810,L335811,u6208,m415,KLUTE,It's kind of late.,u6204,BREE,It got lonely upstairs. There's someone on the roof.,,,,,,1
L549212,L549213,u7885,m533,RACHEL,Not personally.,u7883,JACKIE,Do you have a word limit you need to hit every day or can I finish?,,,,,,1
L443999,L444000,u2483,m160,SIM,That's impossible.,u2482,POPPY,It's a miracle.,,,,,,1
L508443,L508444,u7635,m516,MARY ROBERT,What?,u7628,CHRISTY,"Reverend Mother says you need experience, right, in life.  In order to make a responsible decision.  This is going to be very painful for me.  You know how much I love this little room. This whole convent.  Wait.",,,,,,1
