line1_id,line2_id,char1_id,movie_id,char1_name,line1_text,char2_id,char2_name,line2_text,movie_title,movie_year,imdb_rating,imdb_votes,genres,persona_cluster
L538657,L538658,u3012,m197,KIRK,I was blind. I couldn't see past the death of my son. I couldn't trust.,u3020,SPOCK,I too was blind. I knew about HER - and I did nothing. I trusted too much.,,,,,,2
L195682,L195683,u886,m57,SMITH,Jesus...,u884,MILLER,What is that?,,,,,,2
L538564,L538565,u3020,m197,SPOCK,The Klingons have a new weapon: a Bird of Prey that can fire while cloaked. She torpedoed Gorkon's ship.,u3012,KIRK,"So, that's it..",,,,,,2
L653534,L653535,u3486,m229,LULA,And no AC.,u3493,SAILOR,Fan works.,,,,,,2
L388798,L388799,u6633,m443,ETHAN,Who else is left?,u6637,KITTRIDGE,Yes.  I see your point.,,,,,,2
L269733,L269734,u1262,m83,NIKI,Joanne?,u1255,JAKE,You know her?,,,,,,2
L173744,L173745,u4924,m328,GURNEY,"I hope I made myself clear. You may call him ""The Duke,"" ""My lord,"" or ""Sire."" And there is a more ancient term you might keep in mind -- ""Noble Born.""",u4926,KYNES,Play out your little comedy while you can off-worlders...,,,,,,2
L614332,L614333,u8443,m573,MARIETTE,Divine ... But that terrible policeman!,u8437,GASTON,Goodbye ...,,,,,,2
L368441,L368442,u6469,m430,JIM,A bank?,u6474,TUBBS,"Who knows?  Maybe he's ordering army knives. I can't access that, but look what we have here...these are the account records for Fleming and Marvosa.",,,,,,2
L243122,L243123,u1163,m76,NARCISSUS,How long do you think Commodus will let us live once he's in power?  A month?  Half a year?  Paestum will be a prison where he'll hold us until it's time...,u1166,SELENE,Narcissus!,,,,,,2
L500399,L500400,u7580,m512,JULIET,Two hundred pounds.,u7576,DAVID,You paid two hundred pounds for this?,,,,,,2
L28645,L28646,u3604,m238,KAREN,That's quite a change of subject.,u3605,LLOYD,"What with taxes coming up - and since I'm a playwright and not an oil well operator - well, I've been thinking...",,,,,,2
L173918,L173919,u4929,m328,PAUL,"It's further than I thought... a worm is sure to come....  I'll plant a thumper, that should divert it. -- Paul moves off into the shadows.  Suddenly, Jessica SEES a burst of LIGHTNING illuminate the mountain of rock in the distant and the vast dunes before them.",u4925,JESSICA,...the night is a tunnel... a hole into tomorrow... if we're to have a tomorrow...,,,,,,2
L376559,L376560,u6555,m435,SUSAN,Where is he?,u6552,PARRISH,I don't know.,,,,,,2
L291491,L291492,u5918,m391,EDDIE,How's a goddamn building gonna send out invitations?,u5924,PRITCHETT,"What's life, anyway? Waves...? Sound...? Light...? Electricity...? I don't know... Phone lines...?",,,,,,2
L613816,L613817,u8443,m573,MARIETTE,"Now. Uh--mademoiselle--in the short time you have been M'sieu Laval's secretary, have you noticed any change in him?",u8440,LILY,Well--uh--yes and no.,,,,,,2
L148720,L148721,u727,m46,GILES,Don't be a spoilsport. It's only a few quid.,u728,JACK,It's nothing to do with money. I don't gamble.,,,,,,2
L267208,L267209,u1244,m82,PENELOPE,I don't really know.,u1243,PAUL,"To only exercise Dr. Woodly ever gets is playing the violin and making that stupid peace sign.  Peace.  Peace.  Peace, everybody.",,,,,,2
L387798,L387799,u6612,m441,ANNIE,"The stranger staying at the Inn, is he someone from Misery's past?",u6615,PAUL,Maybe.,,,,,,2
L342658,L342659,u6280,m420,HEYWARD,Things were done. Nobody was spared...,u6285,MUNRO,Terrible feature of war in the Americas.  Best to keep your sight fixed on our duty.,,,,,,2
L229084,L229085,u1036,m68,ALEXANDER,"Oh my god, It's real.",u1041,GWEN,All this from watching the.. historical records?,,,,,,2
L383984,L383985,u6593,m439,BILLY,Not far. Just a little way.,u6596,DRIVER,No!  I'm not going any further! It'll wreck my car.,,,,,,2
L431048,L431049,u6953,m465,EDIE,"How could anyone do this to Joey. The best in the neighborhood... . everybody said it, not only me. Who'd want to harm Joey? Tell me who?  -- who?",u6954,FATHER BARRY,"I wish I knew, Edie, But",,,,,,2
L545056,L545057,u7849,m531,KIRK,Klingons... our Epsilon 9 station ... and Ilia!! They seem to be more than just images...,u7853,SPOCK,"Exact patterns. The energy bolt that hit them wasn't simply a weapon -- it dematerialized them, stored them. But why?",,,,,,2
L436755,L436756,u2447,m157,CORNWALLIS,"Do you see that, Colonel?",u2457,TARLETON,"Unless I'm dreaming, I think I see irregulars at their center.",,,,,,2
L151124,L151125,u4719,m313,AMY,But she's dead!,u4722,IRENA,"Amy, listen to me. Death isn't such a terrible thing.",,,,,,2
L490214,L490215,u7527,m509,AARON,"Now, Ethan, I ain't sure...",u7533,ETHAN,Don't argue!...And stay close... Maybe they're rustlers...and maybe this dodderin' old idiot ain't so far wrong...,,,,,,2
L340,L341,u11,m0,WALTER,Is this about Sarah Lawrence? You punishing me?,u5,KAT,I thought you were punishing me.,,,,,,2
L338628,L338629,u1714,m113,ERGO,"Not working? This nose? This nose works day and night. This nose has never loafed an hour in its life. This nose ...  What?  Impossible. This nose asleep while venison fills the air?  Where is it, boy? Tell me where it is and I forgive you everything.",u1719,TITCH,It's right behind you.,,,,,,2
L571118,L571119,u8095,m549,REESE,You trust him.  He's got that strength.  You'd die in a second for John.,u8096,SARAH,"Well, at least I know what to name him.  I don't suppose you'd know who the father is? So I don't tell him to get lost when I meet him.",,,,,,2
L585560,L585561,u8213,m558,CALLOWAY,"Be sensible, Martins.",u8218,MARTINS,"I haven't got a sensible name, Calloway.",,,,,,2
L501671,L501672,u7597,m513,LESTER,Isn't that bad for it?,u7588,GEORGE,No it keeps the skin peeling. You've got to keep the follicles open. You lose hair and the skin grows over the follicle and that's how you lose it.,,,,,,2
L160581,L160582,u4808,m320,NICK,Forget Sal?,u4807,MERLE,"Forget Sal... Listen to me -- forget Sal! I've been working on Sal since dawn, Nick. Sal's in a dream and he won't come out. LISTEN!!! From here on you gotta go for you. You hear me? For you!",,,,,,2
L500460,L500461,u7580,m512,JULIET,David?,u7574,ALEX,Exactly. Now I've been thinking --,,,,,,2
L206957,L206958,u909,m59,L.C.,First he's gonna shit. And then he's gonna kill us.,u914,SPICOLI,"Will you just relax, mon? He's not gonna kill us. My father is a television repairman. He's got all kinds of tools. I can fix-this car.",,,,,,2
L47579,L47580,u3730,m246,FRAN,Baxter?,u3738,SHELDRAKE,He wouldn't give me the key to the apartment.,,,,,,2
L335570,L335571,u6213,m415,STREIGER,Why couldn't you ever find out anything from the girl?,u6211,ROSS,Trask --,,,,,,2
L380355,L380356,u6581,m437,TUBBS,"Havana, Cuba...?",u6572,CROCKETT,"No.  Havana, Louisiana.  Don't we have a meet?",,,,,,2
L192279,L192280,u5100,m337,LUKE,Ben?  Ben?,u5105,YODA,Free your mind and return he will.,,,,,,2
L66424,L66425,u479,m29,HARDY,"From Dunbar? I hate to break this to you, but I don't think he's gonna be all that psyched to put himself in for the death penalty.",u485,STYLES,Nevertheless --,,,,,,2
L187544,L187545,u848,m54,KEITEL,My brother blacksmiths!,u851,LOKI,That's right.,,,,,,2
L108432,L108433,u612,m39,ABBOTT,Moscow? What the Hell's he going to Moscow for?,u623,PAMELA,Don't know.,,,,,,2
L326618,L326619,u6130,m408,AVERY,Oh -- don't forget tomorrow we have dinner with Wade Cooksey.,u6136,JERRY,I know about the bachelor party.,,,,,,2
L510910,L510911,u2800,m183,MAC,"How does it feel, Keith?",u2799,KEITH,Fuck you! Fuck all of you! I'm done kickin' it with cows and roosters. -- And drinking moonshine with Johnny Cash! Senior AND Junior!,,,,,,2
L120466,L120467,u4357,m289,LITTLE NICKY,'Cause it clogs up your heart.,u4359,NICKY,"What a smart kid you are!  Okay, eat.",,,,,,2
L376080,L376081,u6555,m435,SUSAN,Joe --,u6551,JOE,How nice you look.  Is that your uniform?,,,,,,2
L59557,L59558,u401,m24,MR. THOMERSON,A real turd.,u394,EXECUTIVE,Well... hope she'll be very happy.,,,,,,2
L462136,L462137,u2586,m168,JUDY,Steady Marlon!,u2580,BUZZ,Wanna make the colored lights go around and around?,,,,,,2
L348287,L348288,u1813,m120,DAISY,"He seemed like a pretty good lawyer to me. His offices take up an entire floor of that big, new building on 125th Street, and he was using all these words I never heard before. He even offered me a job.",u1811,CLAUDE,"A job, huh? Well, that's nice, real nice. You won't have to work long. I'll be back soon enough. After I start work at First Federal Bank of Manhattan, I'll be keeping you in style. Everything will get back to normal again. That's a promise.",,,,,,2
L133912,L133913,u4514,m298,ROGERS,"She doesn't know, Mrs. Kane.  She just sent it - because I made her see it wouldn't be smart for her not to send it.",u4505,KANE,"In case you don't know, Emily, this - this gentleman -  is -",,,,,,2
L154109,L154110,u753,m48,MAX,"She was a nurse.  She must've lived near there, somewhere, near the...  ...the clinic.  There must be some registry of nurses or medical technicians or whatever for Wyoming.",u760,VOGELSANG,Only a last name would be nice.  Or the nearest town to this...clinic.,,,,,,2
L126815,L126816,u4416,m293,FÉLIX,It is called 'The Hawaiian Blue' and there are only seven left. In 1894 the owner of one was murdered by a rival collector who was obsessed to own it.,u4421,REGGIE,What's its value today?,,,,,,2
L542144,L542145,u7827,m529,VADER,The 'Death Star' has become operational.  There is no force in the universe that can stop us now.,u7823,LEIA,They'll find its weakness.,,,,,,2
L640653,L640654,u8776,m595,MICHEAL,We were playing...she slipped...she hit her head.,u8768,ADAM,Playing?,,,,,,2
L404766,L404767,u6777,m452,MICHAEL,This is her family and her fault.,u6774,JULIANNE,And your point?,,,,,,2
L59200,L59201,u393,m24,DEBBIE,"Cole, we've got to talk.",u392,COLE,"Finally realized Rick's a jerk, huh?",,,,,,2
L185043,L185044,u5064,m335,GIN,A film case.,u5065,MAC,That's what you're buying. Put it in your pocket.,,,,,,2
L483315,L483316,u7424,m502,REIBEN,"B:  Ryan is dead.  He's been blown up by the German equivalent of Wade, whose name I know you don't want me to mention.  There's nothing to find. The biggest piece is the size of a pea.  We wander around, looking for him until the Germans pick us off, one after another.",u7423,MILLER,I don't like that one.,,,,,,2
L87898,L87899,u546,m34,WHEELER,Your mind kept wandering.  That bothered me.,u532,DECKARD,Huh huh.,,,,,,2
L396590,L396591,u6701,m446,PONSONBY,She'll need to sign dispatches before she retires.,u6696,BROWN,That can wait till the weekend.,,,,,,2
L3474,L3475,u26,m2,CUTLER,I would say...half.  Half is fair.,u30,EMIL,No.  No way.,,,,,,2
L123979,L123980,u4393,m291,LENORE,Downstairs.  There must be an extension.  Oh my God --,u4398,THEO,Don't panic.  I might be wrong.  Hello?  I guess I was wrong.,,,,,,2
L508754,L508755,u7637,m516,MOTHER SUPERIOR,I believe this can be settled by a simple vote.,u7628,CHRISTY,A vote?,,,,,,2
L169245,L169246,u783,m50,ELIZABETH,"Okay, but it has to be a small one.",u779,DONNIE,Everything is going to be just fine.,,,,,,2
L96895,L96896,u580,m36,SANDY,"I don't know, like I said, she's not my father's case.",u574,JEFFREY,Oh yeah. What about those other people? Anything?,,,,,,2
L478609,L478610,u7343,m496,LEE,We're slowing down.  This must be it.,u7337,CARTER,End of the line.,,,,,,2
L506809,L506810,u7621,m515,MARTY,"Yeah, okay, the fireworks. Jane thinks that's all I'm mad about, but it's not. Them doing that is just a... a...",u7624,UNCLE AL,"It's just an outward symbol of everything that's inwardly wrong in this town. Not bad, huh? I read Sherwood Anderson in college. I can jive that shit all day.",,,,,,2
L50024,L50025,u3774,m248,VIKING BOB,What you gonna do with it?  Large bore's for shit on small game.,u3769,LEMALLE,Not in the right hands it ain't.,,,,,,2
L205955,L205956,u5244,m347,MIKE,"I thought, geez, is that Margie Olmstead? I can't believe it!",u5243,MARGE,"Yah, that's me.",,,,,,2
L390198,L390199,u2124,m137,STU,"Jeez, it all looks like bad late-night cable.",u2114,BULL,"Sad commentary, huh?",,,,,,2
L527233,L527234,u7811,m528,NORMAN,You remember opening the door?,u7809,HARRY,You were all supposed to leave.  You weren't supposed to stay down here.,,,,,,2
L110537,L110538,u4239,m283,JACK,Sam!,u4249,SAM,Jack!,,,,,,2
L664480,L664481,u9004,m614,JEAN,"Logan, do you see this ring?",u9006,LOGAN,I've seen a lot of rings.,,,,,,2
L471426,L471427,u7295,m492,VALIANT,"Come on, Doom.  What would a company like that want with Toontown?",u7289,DOOM,It wasn't Toontown they wanted.  It was my idea of how to put the land to better use.,,,,,,2
L122122,L122123,u686,m43,STAN,"I'm trying to help you here.  There's Warsaw, there's this --",u676,CHUCK,"This was nothing like Warsaw.  I held the truck then minutes, it's not that big a deal.",,,,,,2
L527060,L527061,u7809,m528,HARRY,"Nice work, Norman.",u7811,NORMAN,Whatever I can do to help.,,,,,,2
L151786,L151787,u4729,m314,FRIDA,I think I turned into a werewolf and killed him.,u4732,JENNIFER,Why the fuck would you do that?,,,,,,2
L623828,L623829,u8579,m582,BEGBIE,For fuck's sake.,u8584,MAN,"Sorry, mate, I'll get you another.",,,,,,2
L451882,L451883,u7148,m480,INIGO,"I need him to help avenge my father, murdered these twenty years.",u7150,MIRACLE MAX,"Your first story was better.  Where's that bellows?  He probably owes you money, huh? Well, I'll ask him.",,,,,,2
L305999,L306000,u6013,m399,LOUIS,"He can protect us, Claudia.",u6011,CLAUDIA,You really believe that?,,,,,,2
L157889,L157890,u4781,m318,KEATING,"Anything else you'd care to rifle through, Mr. Dalton?",u4776,CHARLIE,"I'm sorry.  I, we",,,,,,2
L198847,L198848,u5164,m342,JACK,Teeth.,u5159,DR. BEASLEY,What's wrong with them?,,,,,,2
L540661,L540662,u3034,m198,SHINZON,Looking up at the stars.,u3031,PICARD,Yes.,,,,,,2
L357660,L357661,u1898,m124,LOVETT,"Oh my, isn't that pretty! What is it?",u1890,BARNARD,Plumbing. Everything modern. I'm going to run pipes all through the village,,,,,,2
L388471,L388472,u6623,m442,LUTHER,"Ethan, I keep telling you there's not a chance of locating Nyah til I access the satellite and there's not a chance of doing that til I get this thing booted up and running!  How much time does she have left?",u6622,ETHAN,"Ninety-seven minutes, twenty-seven seconds.",,,,,,2
L495829,L495830,u7546,m510,ELLEN,Cherry-red Tears.,u7548,MARTIN,What?,,,,,,2
L355844,L355845,u1877,m123,FRED,I don't. I don't know him.,u1869,ANDY,Dick can't be dead. Who told you he was dead?,,,,,,2
L253812,L253813,u1184,m78,BARON,Chasing around.,u1188,FLAEMMCHEN,Chasing what?,,,,,,2
L342114,L342115,u6270,m419,KRENDLER,"Your instructions are what I'm giving you now. Jack Crawford answers to the Director, and the Director answers to me. My God, Crawford's losing it...! He shouldn't even be on this, with his wife sick as she is... How the hell did you get in here, anyway? He gave you - what? Some kind of special ID? Let's have it.",u6266,CLARICE,I need the ID to fly with my gun. The gun belongs in Quantico.,,,,,,2
L151855,L151856,u4729,m314,FRIDA,Peter knows something.,u4732,JENNIFER,"Well if he does, he didn't give you away. He must really like you.",,,,,,2
L472326,L472327,u7307,m493,ROMEO,"Good marrow, father!",u7301,FATHER LAWRENCE,Benedicite! What early tounge so sweet saludeth me?,,,,,,2
L414427,L414428,u2299,m148,NANCY,What you mean 'all at once'?,u2301,ROD,"I mean, it was as if there were four razors cutting her at the same time. But invisible razors. She just... opened up...",,,,,,2
L603685,L603686,u3231,m214,DEAN FULTON,"Animal husbandry is science, Dr. Hartdegen.  I have been breeding these fowl for fourteen years.  I have filled a library with information on their feeding patterns, social behavior and breeding.  Empirical, exacting, quantifiable records.",u3230,ALEXANDER,Sir --,,,,,,2
L197800,L197801,u5144,m341,KARRAS,Only what I read in the papers.,u5145,KINDERMAN,"Papers. Tell me, what do you know about the subject of witchcraft? From the witching end, not the hunting.",,,,,,2
L536371,L536372,u2980,m195,PICARD,You have no idea what precipitated his behavior?,u2975,DOUGHERTY,... And now he's holding our people hostage down there...,,,,,,2
L222386,L222387,u977,m63,JUSTINE,"Elizabeth. If it's true, travel into Germany would be banned. You'd never get near Ingolstadt.  Besides, they're only rumors.",u972,ELIZABETH,And not a word of them to Father. He's agitated enough not hearing from Victor.,,,,,,2
L464443,L464444,u2603,m169,RUDY,She set them up. All of them.,u2600,NICK,Why not have her pretend to find me? Pretend to write me and reel me in? Tell her new trucker-man she'd pose as some sister of his named Ashley?,,,,,,2
L600813,L600814,u3284,m217,TUCKER,That stalkin' son-of-a-bitch!,u3273,HEALY,Fucking sickening.,,,,,,2
L181984,L181985,u4991,m332,BUD,I'm a homicide detective.  Where were you last night?,u5004,PATCHETT,"I was here, hosting a party.  Who was killed and why do you think I can help?",,,,,,2
L253826,L253827,u1188,m78,FLAEMMCHEN,That was lovely.,u1184,BARON,Will you do me a big favor?,,,,,,2
L583632,L583633,u3248,m215,JACKIE,"No, you didn't. They found William Starks' body dead in the snow.",u3252,STARKS,How'd he die?,,,,,,2
L295071,L295072,u1415,m94,CHARLIE,"Druggist supplies. Buster here is gonna get an award.  No, he sold seventeen thousand bucks' worth of stuff last month. Fastest boy in the territory.",u1416,EDDIE,"Yep. Fastest and the bestest... Hey, give us another round, will ya? One for him, one for yourself.",,,,,,2
L83237,L83238,u4020,m267,CRAIG,"I'm through with puppets, Lotte. I just want you to know that.",u4029,LOTTE,I know.,,,,,,2
L591508,L591509,u3204,m211,KLAATU,I can judge only by what I see.,u3200,HARLEY,Your impatience is quite understandable.,,,,,,2
L406638,L406639,u2227,m144,BERTRAND,That is incredible.,u2244,NAPOLEON,"Ah, my poor Josephine.  She was the most alluring, most glamorous creature I have ever known -- a woman in every sense of the word, and she had the kindest heart in the world.  She may have been a liar and a spendthrift, but she had something that was irresistible -- she was a women to her very fingertips... How impossible it is to believe that she is dead.",,,,,,2
L547976,L547977,u7877,m532,WALT,Nothing.  He held her and he wept. Because he...,u7863,CLAIRE,...I...,,,,,,2
L318016,L318017,u1639,m107,RIZZO,Boeman don't. You know I'm right.,u1634,JANESSA,Are you crazy?! Pull the lever!,,,,,,2
L504172,L504173,u2735,m178,JACK,"Two years ago, buddy.",u2739,PHYLLIS,You should get back together with Victoria. She was good for you.,,,,,,2
L419526,L419527,u2312,m149,LEON,"And Gaston, I was happier all day long. I felt I'd contributed something.",u2306,GASTON,"Well, sir, if you should do it again, which I hope you won't, please remember the order. Counterpane, blanket, blanket, sheet, sheet.",,,,,,2
L279758,L279759,u1313,m88,BARRY,"They were fucking called that before I was in it, okay?  It wasn't my idea.",u1323,ROB,"That's why you got the gig, isn't it?",,,,,,2
L47864,L47865,u3752,m247,KILGORE,Big Duke Six to Hell's Angels Four -- bring it in on along tree line and huts.,u3759,RADIO,Hell's Angels Four to Big Duke Six -- we'll need green smoke -- suggest you have the FAC mark it.,,,,,,2
L620063,L620064,u8533,m578,SUZIE,I asked Harry about it. He didn't own up to it. He said he didn't know what got into Okra.,u8525,HATTIE,"He's just raffish. Harry put him up to it. Before evening sun sets, I would have his belongings back on Route 55, that old fox.",,,,,,2
L161336,L161337,u4819,m321,SANCHEZ,"Officer Hector Sanchez, Sergeant. Hillside Academy.  Status G-8. Security Clearance 3.  One year Advance Technical Crime Analyst. Weapons Assistant.  FDA Junior Captain, Hollywood division---",u4821,WADE,Are you a cop?,,,,,,2
L589559,L589560,u3171,m208,MELANIE,Where are they heading?,u3172,MITCH,Inland.,,,,,,2
L327723,L327724,u1577,m104,MARTIN,I didn't say that.  All I know is he died suddenly just before the Warren Report came out.,u1568,JIM,"Why did Guy beat you, Jack?",,,,,,2
L107129,L107130,u4208,m281,CAESAR,Violet!,u4214,VIOLET,Not until he has the money!,,,,,,2
L78850,L78851,u3986,m265,LYDIA,"God, you're anatomically correct!",u3981,BETELGEUSE,Just <u>say</u> it.,,,,,,2
L125048,L125049,u4404,m292,DIL,They're jealous.,u4405,FERGUS,Why?,,,,,,2
L274326,L274327,u1294,m86,HELLBOY,Out? Out out?,u1295,LIZ,"For a cup of coffee, but go ahead, read.",,,,,,2
L437894,L437895,u7000,m468,DANNY,Hale-what?,u6998,COLONEL,"You'll love it.  No base, no bars, just lots of sun and aircraft maintenance.",,,,,,2
L568625,L568626,u3125,m204,RIPLEY,Forging signatures. Telling lies. Impersonating practically anybody.,u3117,DICKIE,"That's three. Nobody should have more than one talent. Okay, do an impression.",,,,,,2
L345684,L345685,u1785,m118,JACK,Shhh!,u1788,LILI,I am a princess.  You have no right to order me about.,,,,,,2
L649416,L649417,u8879,m603,MICHAEL,nan,u8880,ROWAN,You could fly down tomorrow.  I could be there the next day  I think I can last that long without you.,,,,,,2
L83892,L83893,u492,m30,EDWARD,What is this place?,u489,BEAMEN,"The town of Spectre. Best kept secret in Alabama. Says here you're from Ashton, right? Last person we had from Ashton was Norther Winslow.",,,,,,2
L598997,L598998,u8345,m566,HENRYK,Who's recruiting?,u8344,HELLER,"Don't be clever with me, Henryk. I've come here as a friend. They're bringing Jews in from all over the country. Soon there'll be half a million people in the ghetto. We need more Jewish police...",,,,,,2
L202925,L202926,u5200,m344,JACK,We bowl together. Were bowlers ...we won a championship...were winners.,u5195,ARNIE,I never won anything in bowling.,,,,,,2
L545964,L545965,u2906,m191,PICARD,Soran?,u2901,GUINAN,All of us.,,,,,,2
L536536,L536537,u2980,m195,PICARD,We were under the impression they were being held against their will.,u2971,ANIJ,"It's not our custom to have guests here at all, let alone hold anyone against their will.",,,,,,2
L626300,L626301,u3369,m223,SKLAROFF,We had information bearing on Mr. Kim's desire to gain admission into the Joe Boys by assassinating a member of a rival gang.,u3357,EDDIE,"Didn't this ""information"" come from the Joe Boys themselves -- did they not all but hand you Shu Kai Kim, a Korean, an outsider?",,,,,,2
L558333,L558334,u8005,m542,LUTHOR,You'll miss the battle of the century!,u7999,EVE,Good. My heart can't take it.,,,,,,2
L601261,L601262,u8372,m568,GONDORFF,We'll use the wire.  Never known a gambler who wouldn't like to beat the ponies.,u8380,NILES,The wire is ten years outa date.,,,,,,2
L591886,L591887,u3202,m211,HILDA,I talked to most of them this morning... They were all very curious about the meeting.,u3197,BARNHARDT,Good. Did you speak to our friend Mr. Carpenter?,,,,,,2
L100225,L100226,u4188,m279,MICHAEL,"Well, she's... she's real pretty and ... and she's got a cute shape... she's a good sport, ya know, for laughs and  ... she loves fried chicken wings and beer.",u4183,FRANCESCA,Isn't that nice? You should bring her home to meet us!,,,,,,2
L45219,L45220,u344,m21,ALICE,"It's almost nine, I've been so worried!  What did you see in there?",u354,MILO,Nothing.,,,,,,2
L516208,L516209,u2842,m186,SIR IVY,"No doubt. That's my moms there, taught me them skills.",u2843,SYKES,You love her?,,,,,,2
L328861,L328862,u6149,m409,GRANT,You rented an automated litter box.,u6146,BILLY,"It's a rapid prototyper. I feed in the scan data from the raptor skull, than the computer breaks it into thousands of slices which this thing prints, one layer on top of the other. It's the future of paleontology.",,,,,,2
L358954,L358955,u6393,m426,MAYA,"At the exorcism, Birdson boasted that Satan is about to take over the body of a man.  You are that man, Peter.",u6398,PETER,What?!?!,,,,,,2
L210760,L210761,u930,m61,BOSS MAN,"The boards are solid oak planks, and the floor is reinforced by a steel grid beneath. Nothing real or supernatural is busting through this, least nothing the size of the beasts.",u935,HEROINE,Good.,,,,,,2
L371676,L371677,u2034,m131,TRAPPER,I can't feel it now either. The mother must have gone in.,u2021,HAWKEYE,I don't get it.,,,,,,2
L180097,L180098,u838,m53,TREVES,"Say ""Merrick"".",u832,MERRICK,Merrick...,,,,,,2
L307056,L307057,u1520,m102,MILES,"That was -- oh, shit. What if he's on his way over there?",u1517,KENNETH,Huh?,,,,,,2
L183491,L183492,u5016,m333,DEAN,"Dylan, I was just asking Eric if--",u5019,DYLAN,"Oh, God, I <u>knew</u> it was stupid, I <u>knew</u> we'd get caught. But the Gameboy was just <u>sitting</u> there. Right on top of the bag. Yes. Yes. We took the GameBoy out of the bag, but with every intention of putting it back.",,,,,,2
L215102,L215103,u5273,m349,CLEAR,The survivors of Flight 180 died in the exact order they were originally meant to die in the plane crash. That was Death's original design.,u5281,KIMBERLY,"Exact order?  Then I'm next!  I was meant to die with my friends, so I'm next!",,,,,,2
L182340,L182341,u4999,m332,JACK,Yeah.  Sergeant Jack Vincennes requesting.  I need the home address on a Pierce Patchett.,u5003,OPERATOR,"Please hold, Sergeant...",,,,,,2
L179666,L179667,u4989,m331,WALT,"Sorry. My figures work out exactly the same as Jim's. 256 for Paul, 255 for Tracy.",u4981,LARRY,"And 290 ""disregards,"" right?",,,,,,2
L514158,L514159,u7682,m519,PAUL,In Manhattan?,u7683,RASHID,Of course. Where else?,,,,,,2
L299892,L299893,u1457,m98,INDY,Dad?,u1456,HENRY,You call this archaeology?,,,,,,2
L67233,L67234,u3884,m257,NICK,What's your new book about?,u3879,CATHERINE,A detective.  He falls for the wrong woman.,,,,,,2
L233237,L233238,u1071,m70,CHILI,For a movie?,u1077,HARRY,"A blockbuster. But quality. No mutants or maniacs. This one's gonna be my ""Driving Miss Daisy"".",,,,,,2
L424216,L424217,u2379,m152,GEORGE,What happened when you were twelve?,u2369,BETTY,"For Mother's Day, I used all my allowance that I'd been saving to take my mother to Kansas City. We got our nails done and had lunch at ""Skies,"" a restaurant at the top of a building from where you can see the whole city. It was the last outing we took together. She died the following year.",,,,,,2
L535381,L535382,u2952,m194,CAPTAIN,Damage report!,u2965,SCIENCE OFFICER,Captain... All systems have failed... We are functioning on reserve power only.,,,,,,2
L181844,L181845,u4991,m332,BUD,"Dudley, what do you want?",u4996,DUDLEY,"Lad, I admire your refusal to testify and your loyalty to your partner.  I admire you as a policeman, particularly your adherence to violence as a necessary adjutant to the job. And I am most impressed with your punishment of wife beaters.  Do you hate them, Wendell?",,,,,,2
L388284,L388285,u6627,m442,STAMP,Where is it?,u6619,AMBROSE,In the envelope in my pocket.  My right.. jacket..pocket..,,,,,,2
L637218,L637219,u3407,m225,DR. THOMPSON,Meth... Methodology and Technique...,u3405,CONCANNON,...of Anesthesiology?,,,,,,2
L661071,L661072,u3501,m230,JAMES LEER,It's my father. He gets it from his doctor.,u3497,GRADY,Glaucoma?,,,,,,2
L303076,L303077,u1475,m100,JOE,Is that Ryuji?,u1479,RENE,No. Ryuji just hires us.,,,,,,2
L500059,L500060,u7580,m512,JULIET,-- more than anyone she has ever met. In her whole life.,u7574,ALEX,"-- I'd be the first topoint that out. In all kindness I would. But, like they say, you know, she's got to want to change, hasn't she?",,,,,,2
L100898,L100899,u4193,m280,BILL,"He yours, sir?",u4204,SHOTGUN,Hell no!,,,,,,2
L550829,L550830,u3058,m200,MACE,But I mean isn't he Faith's new--,u3059,MAX,Sssssh!  Not in front of Lenny.  You may trigger a maudlin display which will force us to tranquilize him.,,,,,,2
L24308,L24309,u224,m14,SYKES,"I'm Sergeant Sykes, and this is Detective Jetson, Los Angeles Police Department.",u217,HARCOURT,Sergeant... Detective.  I wasn't aware there were any Newcomers at the rank of Detective yet.,,,,,,2
L313464,L313465,u1598,m105,ORDELL,"Well, shit. That don't mean you gotta confirm it!",u1593,JACKIE,"Look, the only way I can get permission to fly is if I agree to help them. Which is what I have to appear to be doing. So I give them something they already know. You.",,,,,,2
L421912,L421913,u2365,m151,WELLS,"November the 28th, last year.",u2357,MAN,You seem pretty sure of the date. Did I ask you to sit?,,,,,,2
L659457,L659458,u8956,m610,MISS GULCH,That dog's a menace to the community.  I'm taking him to the sheriff and make sure he's destroyed.,u8950,DOROTHY,"Destroyed?  Toto?  Oh, you can't!  You mustn't! Auntie Em!  Uncle Henry!  You won't let her, will you?",,,,,,2
L553763,L553764,u7942,m537,TIM,She didn't say. Maybe she's at the bar at the hotel.,u7938,PONY,The bar at the hotel? She told you that? What did she say exactly?,,,,,,2
L506909,L506910,u7621,m515,MARTY,I didn't shoot him when he was a man. I shot him when he was-,u7624,UNCLE AL,"When he was a werewolf. Yes. Right. Jesus. Jane, you don't really believe this madness, do you?",,,,,,2
L332815,L332816,u6181,m412,SENA,You saw him?,u6180,RUBY,"A cameraman caught him on videotape. Joe, I saw an entire sheriff's squad fighting and losing against an enemy that wasn't there...",,,,,,2
L182811,L182812,u5030,m333,MAN'S VOICE,Federal Express for 'Zavitz'.,u5045,ZAVITZ,Federal Express?,,,,,,2
